osm_id,name,lat,lng,ward,ward_name,amenity,category,cuisine,takeaway,delivery,outdoor_seating,is_chain,opening_hours
node_12395684205,Si Nonna's,19.1348075,72.8329394,KW,Andheri West,restaurant,restaurant,pizza,False,False,False,False,
node_12400637172,Jacky Bhel Puri,19.1457244,72.8229074,KW,Andheri West,fast_food,fast_food,unknown,False,False,False,False,
node_12400639951,Hurrycane,19.14569,72.8228802,KW,Andheri West,fast_food,fast_food,sugarcane_juice,True,False,False,False,
node_12486490189,Naturals,19.1416709,72.8254868,KW,Andheri West,ice_cream,dessert,ice_cream,False,False,False,True,
node_12651939165,Punjab Sweet House,19.1405141,72.826116,KW,Andheri West,fast_food,fast_food,unknown,False,False,False,False,
node_12900460722,The Little Door,19.1393909,72.8333522,KW,Andheri West,bar,bar,unknown,False,False,False,False,Mo-Su 17:00-02:00
node_12946834537,Made Of Milk,19.1407208,72.8257633,KW,Andheri West,fast_food,fast_food,unknown,False,False,False,False,
node_12946834538,Punjab Sweet House,19.1403155,72.8259581,KW,Andheri West,fast_food,fast_food,unknown,False,False,False,False,
node_13207620987,Engine Espresso,19.143004,72.8200471,KW,Andheri West,cafe,cafe,coffee_shop,False,False,False,False,Mo-Su 19:00-00:30
node_13240420105,Chaayos,19.129874,72.8241536,KW,Andheri West,cafe,cafe,tea,True,False,False,True,07:00-00:00
node_13240641105,Chinese Wok,19.1297295,72.8248421,KW,Andheri West,fast_food,fast_food,chinese,True,False,False,False,"Mo-Su,PH 11:00-23:00,11:00-23:00"
node_13240644254,Umamiya Cafe,19.1298396,72.8226024,KW,Andheri West,cafe,cafe,coffee_shop,False,False,False,False,09:00-23:00
node_13240652679,Kake Da Hotel,19.1298679,72.8242523,KW,Andheri West,restaurant,restaurant,unknown,False,False,False,False,
node_13240668619,Food Monkey,19.1301935,72.8227685,KW,Andheri West,fast_food,fast_food,wrap,True,False,True,False,
node_13240691501,Nuvola,19.1298103,72.8227582,KW,Andheri West,ice_cream,dessert,unknown,True,False,False,False,
node_13240697692,Oye Churros,19.1298352,72.8225741,KW,Andheri West,fast_food,fast_food,unknown,False,False,False,False,
node_13240703262,Gelato Nuvola Artigianale,19.1298136,72.8227063,KW,Andheri West,cafe,cafe,unknown,False,False,False,False,
node_13240703523,The Berliner Bar,19.130256,72.822479,KW,Andheri West,restaurant,restaurant,german,True,False,True,False,
node_13240706274,Therapy,19.1300633,72.8216793,KW,Andheri West,bar,bar,unknown,False,False,False,False,
node_13240712180,Lil Gamby Pizza Shop,19.1303182,72.822149,KW,Andheri West,fast_food,fast_food,pizza,True,True,True,False,
node_13240712181,Bombay Brioche,19.1303121,72.8221824,KW,Andheri West,fast_food,fast_food,sandwich,False,False,True,False,08:00-24:00
node_13240712182,Starbucks,19.1303326,72.8221085,KW,Andheri West,cafe,cafe,coffee_shop,True,False,True,True,08:00-04:00
node_13240721808,Jumbo King,19.1297246,72.8221953,KW,Andheri West,fast_food,fast_food,burger,True,False,False,True,
node_13240721987,Peppr Pinch,19.129564,72.8221457,KW,Andheri West,fast_food,fast_food,unknown,True,False,False,False,
node_13240727139,Appointment,19.1300266,72.8217466,KW,Andheri West,restaurant,restaurant,unknown,False,False,False,False,
node_13240728441,7 Hills Resto + Bar,19.1300687,72.8214482,KW,Andheri West,restaurant,restaurant,unknown,True,False,False,False,
node_13240731389,Rice Bowl,19.1300836,72.8214193,KW,Andheri West,cafe,cafe,unknown,False,False,True,False,
node_13377471371,The House of Swad,19.1303235,72.8183901,KW,Andheri West,fast_food,fast_food,regional,False,False,False,False,
node_13383588853,Sadakchaap,19.1278979,72.8291702,KW,Andheri West,fast_food,fast_food,unknown,False,False,True,False,
node_13387730672,Gupta Juice Center,19.1363817,72.8215862,KW,Andheri West,fast_food,fast_food,unknown,False,False,False,False,
node_13475422677,Pair A Dice Boardgames Cafe,19.1482697,72.8316484,KW,Andheri West,cafe,cafe,italian,False,False,False,False,
node_13510320673,BaaMee,19.1316741,72.8345422,KW,Andheri West,restaurant,restaurant,unknown,False,False,True,False,
node_13510320699,Persian Darbar,19.1327471,72.8299108,KW,Andheri West,restaurant,restaurant,unknown,False,False,False,False,
node_13510337602,Tamarind Tiffin by Sunders,19.1317488,72.8341147,KW,Andheri West,restaurant,restaurant,indian,False,False,True,False,
node_13516940276,Domino's,19.1306223,72.8374784,KW,Andheri West,fast_food,fast_food,pizza,True,False,False,True,
node_13516940282,Third Wave Coffee Roasters,19.1349622,72.832426,KW,Andheri West,cafe,cafe,coffee_shop,True,True,False,True,
node_13572272192,Blue Tokai Coffee Roasters,19.146636,72.8291387,KW,Andheri West,cafe,cafe,coffee_shop,True,False,True,False,
node_13582456929,Javaphile,19.1472531,72.8236842,KW,Andheri West,cafe,cafe,unknown,False,False,False,False,
node_13597205705,Rajput Dairy Farm,19.1432065,72.8244061,KW,Andheri West,fast_food,fast_food,nagori_tea,False,False,False,False,
node_13607409339,Rasotsav,19.1398054,72.8295727,KW,Andheri West,restaurant,restaurant,unknown,False,False,False,False,
node_13753100247,Subway,19.1273555,72.8375553,KW,Andheri West,fast_food,fast_food,sandwich,True,False,False,True,
node_13781536743,Coffee By Di Bella,19.1468063,72.8286957,KW,Andheri West,cafe,cafe,unknown,False,False,True,False,09:00-01:00
way_1077916495,Knoshh - The Food Hall,19.126962,72.829047,KW,Andheri West,restaurant,restaurant,burger,True,False,False,False,24/7
way_1342736882,High Point,19.1442361,72.82413,KW,Andheri West,fast_food,fast_food,indian,True,True,False,False,Mo-Su 09:00-23:30
way_1442763223,Yazu Pan Asian Supper Club,19.1415999,72.8299081,KW,Andheri West,restaurant,restaurant,asian,False,False,False,True,Mo-Su 12:00-01:30
way_1442763229,Juliette Café and Bar,19.1416007,72.8300306,KW,Andheri West,restaurant,restaurant,unknown,False,False,False,True,Mo-Su 08:00-01:30
way_1442763231,KiCo,19.1416031,72.8301675,KW,Andheri West,bar,bar,unknown,False,False,False,False,Mo-Su 17:00-01:30
way_1479855070,Yasin's Food Inn,19.1413156,72.8253263,KW,Andheri West,restaurant,restaurant,mughlai,True,False,False,False,
way_1479855071,High Point,19.1441979,72.8241538,KW,Andheri West,fast_food,fast_food,indian,False,False,True,False,Mo-Su 09:00-23:30
way_1482765588,Domino's,19.1413767,72.8248307,KW,Andheri West,fast_food,fast_food,pizza,True,False,False,True,
way_1504184366,Baskin-Robbins,19.1457865,72.823212,KW,Andheri West,ice_cream,dessert,unknown,False,False,False,True,
node_1398698904,SADGURU RESTAURANT,19.0622302,72.9007583,L,Kurla East,restaurant,restaurant,unknown,False,False,False,False,
node_3202768659,mahatma nagar,19.0644019,72.9018073,L,Kurla East,cafe,cafe,regional,False,False,False,False,
node_3204476109,Domino's,19.0542862,72.8932735,L,Kurla East,restaurant,restaurant,pizza,False,False,False,True,Mo-Su 09:00-21:00
node_3214503592,Barista,19.0518758,72.9007969,L,Kurla East,cafe,cafe,coffee_shop,True,False,False,True,
node_3483943994,Tea Ville Cafe,19.0559886,72.9007064,L,Kurla East,cafe,cafe,unknown,False,False,False,False,
node_5738795254,Naturals,19.0527318,72.8996878,L,Kurla East,ice_cream,dessert,ice_cream,True,False,False,True,Mo-Su 11:00-24:00
node_6100554814,Via Bombay,19.0614924,72.8997348,L,Kurla East,restaurant,restaurant,unknown,False,False,False,False,
node_6187655615,Geeta Bhawan,19.0607375,72.9003482,L,Kurla East,restaurant,restaurant,indian,False,False,True,False,
node_9021968826,The J,19.0528205,72.8998015,L,Kurla East,fast_food,fast_food,unknown,False,False,False,False,
node_9655548017,Subway,19.0521598,72.8997732,L,Kurla East,fast_food,fast_food,sandwich,True,False,False,True,Mo-Su 10:00-22:00
node_9655548117,Le Cafe,19.0614113,72.8996735,L,Kurla East,cafe,cafe,unknown,False,False,False,False,
node_11283018639,Lucky Restaurant,19.0517597,72.9010567,L,Kurla East,restaurant,restaurant,unknown,False,False,False,False,
node_11295364150,Cafe Coffee Day Express,19.0563701,72.8896149,L,Kurla East,cafe,cafe,unknown,False,False,False,False,
node_11587655947,Mani's,19.061043,72.8985203,L,Kurla East,restaurant,restaurant,south_indian,False,False,False,False,Tu-Su 07:30-22:00
node_12844068558,Tastings,19.0527277,72.899767,L,Kurla East,fast_food,fast_food,indian,True,False,True,False,
node_12944621778,Kha,19.0527939,72.8997902,L,Kurla East,fast_food,fast_food,unknown,True,False,True,False,
node_12944652087,Nothing But Chicken,19.0521322,72.8998766,L,Kurla East,fast_food,fast_food,unknown,False,False,False,False,
node_12944653246,Wok hei,19.0521091,72.8999995,L,Kurla East,restaurant,restaurant,chinese,False,False,False,False,
node_12944660714,Wow! Momo,19.052715,72.8997328,L,Kurla East,fast_food,fast_food,momo,True,False,False,True,
node_12944665665,Nom Nom express,19.0521518,72.899802,L,Kurla East,restaurant,restaurant,unknown,False,False,False,False,
node_12944665667,Sandwizzaa,19.0521415,72.8998283,L,Kurla East,restaurant,restaurant,sandwich,True,False,False,False,
node_12944677450,The Kerala Cafe,19.0527402,72.8995896,L,Kurla East,fast_food,fast_food,indian,False,False,False,False,
node_12944966334,Sadakchaap,19.0576139,72.8984145,L,Kurla East,fast_food,fast_food,unknown,False,False,True,False,
node_13152642326,Dominos,19.0543136,72.8932744,L,Kurla East,fast_food,fast_food,pizza,False,False,False,False,Mo-Su 09:00-21:00
node_13430508321,OilAllDay,19.0478365,72.8951842,L,Kurla East,fast_food,fast_food,pizza,False,True,False,True,Mo-Su 09:00-21:00
node_13594626765,Ratnagiri,19.0608822,72.9004014,L,Kurla East,restaurant,restaurant,unknown,False,False,False,False,
node_13594629153,Burger King,19.061016,72.9004425,L,Kurla East,fast_food,fast_food,unknown,False,False,False,False,
way_353415856,Sadguru,19.0614056,72.8997653,L,Kurla East,restaurant,restaurant,indian,True,False,True,False,
way_353425056,Chembur Adda,19.0641734,72.8941406,L,Kurla East,restaurant,restaurant,chicken,True,False,False,False,Mo-Su 08:00-22:00
way_353987037,pinky store,19.0504991,72.891316,L,Kurla East,cafe,cafe,unknown,False,False,False,False,
way_1408576356,Gracias Granny,19.0573021,72.8979945,L,Kurla East,restaurant,restaurant,mexican,True,True,True,True,10:00-23:00
way_1471905406,Saroj,19.0535182,72.8861999,L,Kurla East,restaurant,restaurant,indian,False,False,False,False,Mo-Su 10:00-22:00
node_2567541050,TISS Dining Hall,19.0431931,72.9119332,ME,Govandi,restaurant,restaurant,cafeteria,False,False,False,False,
node_2930683935,Cold Cafee,19.0597612,72.9103571,ME,Govandi,cafe,cafe,unknown,False,False,False,False,
node_3202952843,king bar,19.0543924,72.9158261,ME,Govandi,bar,bar,unknown,False,False,False,True,
node_3204250715,CCD,19.0597908,72.9091003,ME,Govandi,bar,bar,unknown,False,False,False,True,0:00-24:00
node_3204438064,drfg,19.048368,72.9221477,ME,Govandi,cafe,cafe,unknown,False,False,False,False,
node_3204446651,hanuman bar,19.0594944,72.9132554,ME,Govandi,bar,bar,unknown,False,False,False,True,0:00-24:00
node_3204516266,karan cafe,19.0420352,72.9164383,ME,Govandi,cafe,cafe,unknown,False,False,False,False,
node_3204881746,Ganesh Tea Center,19.0603312,72.9105858,ME,Govandi,cafe,cafe,unknown,False,False,False,False,
node_3205970175,Saidip restarant & Bar,19.0492313,72.9269816,ME,Govandi,restaurant,restaurant,unknown,False,False,False,False,
node_3213759879,jyoti restaurant,19.0600003,72.911585,ME,Govandi,restaurant,restaurant,pizza,False,False,False,False,
node_3213866933,vadhavi resturant,19.0485285,72.918976,ME,Govandi,restaurant,restaurant,unknown,False,False,False,False,
node_3529545078,Shubalaxmi,19.0460553,72.9098383,ME,Govandi,restaurant,restaurant,unknown,False,False,False,False,"Mo-Su,PH 09:00-23:00"
node_3803560476,Anna Tapari,19.0453775,72.9139348,ME,Govandi,cafe,cafe,regional,False,False,False,False,
node_5495334229,Sai Darbar,19.0498802,72.9261006,ME,Govandi,restaurant,restaurant,unknown,False,False,False,False,
node_9019764217,India Bistro,19.0460434,72.9148183,ME,Govandi,restaurant,restaurant,chinese,False,False,False,False,
node_9019764218,Shai Cafe and Bar,19.0455769,72.9032091,ME,Govandi,restaurant,restaurant,pizza,False,False,False,False,
node_9019764317,China Bistro,19.0463004,72.9148868,ME,Govandi,restaurant,restaurant,chinese,False,False,False,False,
node_9019772817,Domino's Pizza,19.0525244,72.9142689,ME,Govandi,fast_food,fast_food,pizza,False,False,False,False,
node_9021968529,Baskin Robbins,19.0514575,72.9020741,ME,Govandi,ice_cream,dessert,unknown,False,False,False,False,
node_9024157417,Sadguru Veg Diet,19.0456916,72.9020342,ME,Govandi,restaurant,restaurant,indian,False,False,False,False,
node_11098485521,Pot Pourri,19.0453834,72.9029559,ME,Govandi,restaurant,restaurant,unknown,False,False,False,False,
node_11844937156,The Bar Stock Exchange,19.0455733,72.9031092,ME,Govandi,bar,bar,unknown,False,False,False,False,
node_11844937157,Nxt Level All Day Chembur,19.0466766,72.9069856,ME,Govandi,restaurant,restaurant,unknown,False,False,False,False,
way_480788776,BARC Hospital Canteen,19.0425409,72.9157767,ME,Govandi,restaurant,restaurant,indian,False,False,False,False,"PH,Mo-Su 07:00-23:00"
node_3204495277,lucky restaurant,19.0612649,72.9067792,MW,Chembur,restaurant,restaurant,pizza,False,False,False,False,
node_3204517061,Sadguru,19.068838,72.9059636,MW,Chembur,restaurant,restaurant,indian,False,False,False,False,
node_3205968767,ccd,19.0633635,72.9040535,MW,Chembur,cafe,cafe,unknown,False,False,False,False,
node_3213755719,Ram cafe,19.0666508,72.9104239,MW,Chembur,cafe,cafe,unknown,False,False,False,False,
node_12866469427,Maggi Point,19.0730195,72.8991922,MW,Chembur,food_court,food_court,unknown,False,False,False,True,
node_12875125560,Jimmy Boy Canteen,19.0734163,72.8977693,MW,Chembur,fast_food,fast_food,unknown,False,False,False,False,
node_12887977982,Engineering School Canteen,19.0732124,72.9001911,MW,Chembur,fast_food,fast_food,unknown,False,False,False,False,
way_314367859,rozy ...noodle khaoo bhuk mitaao noodle khao,19.0626559,72.9047195,MW,Chembur,restaurant,restaurant,regional,False,False,False,False,
node_3205771060,Abhinandan,19.0961478,72.9151919,N,Ghatkopar,restaurant,restaurant,indian,False,False,False,False,
node_3636812246,Bhakari Ghar,19.087102,72.9114295,N,Ghatkopar,restaurant,restaurant,indian,True,False,False,False,
node_4373090598,puspa vihar hotel,19.0732831,72.9085419,N,Ghatkopar,fast_food,fast_food,unknown,False,False,False,False,
node_5456840421,The Spice Court,19.095671,72.9143464,N,Ghatkopar,restaurant,restaurant,unknown,False,False,False,False,
node_5609869298,Bhau Vada Pav,19.0863549,72.908522,N,Ghatkopar,fast_food,fast_food,unknown,False,False,False,False,Mo-Su 09:00-21:30
node_6226601604,Jai Bhavani Restaurant,19.0945851,72.8981416,N,Ghatkopar,restaurant,restaurant,unknown,False,False,False,False,
node_6322320328,Cafe Coffee Day,19.0744165,72.9052818,N,Ghatkopar,cafe,cafe,unknown,False,False,False,True,
node_7202827018,Cafe Coffee Day,19.0790665,72.9057221,N,Ghatkopar,cafe,cafe,coffee_shop,True,False,False,True,Mo-Su 09:00-21:00
node_7202827019,Baskin-Robbins,19.079278,72.9059879,N,Ghatkopar,ice_cream,dessert,ice_cream,False,False,True,True,
node_9128712392,Hotel Popular,19.0821099,72.9099078,N,Ghatkopar,restaurant,restaurant,regional,False,False,False,False,
node_9129138286,Scoop,19.0803945,72.9084234,N,Ghatkopar,ice_cream,dessert,unknown,False,False,False,False,
node_9129210434,Gurukrupa Restaurant,19.079705,72.9061157,N,Ghatkopar,restaurant,restaurant,unknown,False,False,False,False,
node_9129210435,Achija Restaurant,19.0801689,72.9054558,N,Ghatkopar,restaurant,restaurant,unknown,False,False,False,False,
node_9134234507,Agarwal Juice Centre,19.0789209,72.9088516,N,Ghatkopar,fast_food,fast_food,juice,False,False,False,False,
node_9523373451,Jugnu Soda Pub,19.0755305,72.9053566,N,Ghatkopar,fast_food,fast_food,unknown,False,False,False,False,
node_10720953805,The Food Town,19.0822752,72.8953991,N,Ghatkopar,restaurant,restaurant,unknown,False,False,False,False,
node_11257204477,POPULAR CAFE,19.0821532,72.9099141,N,Ghatkopar,cafe,cafe,indian,False,False,False,False,Tu-Sa 10:00-19:00
node_11430506423,silverbeach,19.0766017,72.9024205,N,Ghatkopar,cafe,cafe,german,False,False,False,False,24/7
node_11464716224,Hanuman Hotel,19.0807466,72.8961211,N,Ghatkopar,restaurant,restaurant,unknown,False,False,False,False,
node_11464728721,Lark pure Veg Restaurant,19.0799492,72.8956772,N,Ghatkopar,restaurant,restaurant,unknown,False,False,False,False,
node_11464734826,Hrezzo Restaurant,19.0821531,72.8953863,N,Ghatkopar,restaurant,restaurant,unknown,False,False,False,False,
node_12312152034,Bharat Cafe,19.0856764,72.9074165,N,Ghatkopar,restaurant,restaurant,coffee_shop,False,False,False,False,Mo-Su 10:00-22:00
node_12327324799,Triospice Restaurant (Roof Top),19.0852202,72.9090456,N,Ghatkopar,restaurant,restaurant,indian,False,True,False,False,Mo-Su 12:00-02:00
node_12387804302,Meghdoot Restaurant & Bar,19.087103,72.9087019,N,Ghatkopar,restaurant,restaurant,indian,False,False,False,False,
node_12387808601,McDonald's,19.0869069,72.9089072,N,Ghatkopar,fast_food,fast_food,burger,False,False,False,False,
node_13033811632,majama cafe,19.0837372,72.9091122,N,Ghatkopar,cafe,cafe,pizza,False,False,False,False,
node_13041479722,barista cafe,19.0744275,72.905279,N,Ghatkopar,cafe,cafe,unknown,False,False,False,False,
node_13041479723,barista,19.0745774,72.9053095,N,Ghatkopar,cafe,cafe,coffee_shop,False,False,False,False,Mo-Su 09:00-21:00
node_13041479724,bhagat tarachand,19.0832672,72.9093889,N,Ghatkopar,restaurant,restaurant,indian,False,False,False,False,Mo-Su 09:00-21:00
node_13041513158,gupta sandwich,19.0817283,72.9066545,N,Ghatkopar,restaurant,restaurant,pizza,False,False,False,False,Mo-Su 09:00-21:00
node_13041514626,99 pancakes,19.0798703,72.9057679,N,Ghatkopar,cafe,cafe,pancake,False,False,False,False,
node_13041521228,the belgian waffle,19.0799221,72.9063661,N,Ghatkopar,cafe,cafe,waffle,False,False,False,False,Mo-Su 09:00-21:00
node_13096583490,starbucks,19.0777792,72.9073038,N,Ghatkopar,cafe,cafe,coffee_shop,False,False,False,False,Mo-Su 07:00-22:00
node_13096612324,blossom,19.0753432,72.9052278,N,Ghatkopar,restaurant,restaurant,indian,False,False,False,False,Mo-Su 10:00-22:00
way_1330621898,Street Food Stalls,19.0850341,72.9085471,N,Ghatkopar,fast_food,fast_food,unknown,False,False,False,False,
way_1334755910,Bombay Island Coffee Company,19.0931818,72.9202351,N,Ghatkopar,cafe,cafe,coffee_shop,False,False,False,False,
node_984287758,Balaji Rest.,19.1546492,72.8561961,PN,Goregaon,restaurant,restaurant,unknown,False,False,False,False,
node_984287770,McDonald's,19.1546087,72.856386,PN,Goregaon,fast_food,fast_food,burger,True,False,False,True,
node_984980715,Sai Veg World,19.1648094,72.8502701,PN,Goregaon,restaurant,restaurant,unknown,False,False,False,False,
node_1168330200,Heritage,19.16602,72.8519069,PN,Goregaon,restaurant,restaurant,unknown,False,False,False,False,
node_1169481187,Ratna,19.1633476,72.8461207,PN,Goregaon,restaurant,restaurant,unknown,False,False,False,False,
node_1184178688,Domino's,19.1631866,72.8461076,PN,Goregaon,fast_food,fast_food,pizza,True,False,False,True,
node_4323199791,Legacy of Mumbai,19.1779962,72.8463789,PN,Goregaon,restaurant,restaurant,unknown,False,False,False,False,
node_10567965615,Starbucks,19.172676,72.860395,PN,Goregaon,cafe,cafe,coffee_shop,True,False,True,True,Mo-Su 09:00-23:00
node_10796770993,Chandak Stella,19.1715861,72.8444844,PN,Goregaon,restaurant,restaurant,unknown,False,False,False,False,
node_11915129391,Royal Challenge Restaurant,19.1742788,72.8634134,PN,Goregaon,restaurant,restaurant,unknown,False,False,False,False,
node_12415413124,Greens Cafe,19.1640544,72.8468442,PN,Goregaon,cafe,cafe,pizza,False,False,False,False,
node_13240926980,Rail Ahar,19.1652855,72.8495212,PN,Goregaon,fast_food,fast_food,juice,False,False,False,False,
node_13381196901,Society Tea Terminal,19.1697535,72.8588305,PN,Goregaon,cafe,cafe,unknown,False,False,False,False,
way_352942174,hitika's cafe,19.1618312,72.8475425,PN,Goregaon,cafe,cafe,burger,False,False,False,False,24/7
way_352963932,timepass,19.1705002,72.8507665,PN,Goregaon,restaurant,restaurant,pizza,False,False,False,False,sunrise-sunset
way_1459178475,Om Sai Sagar Fast Food,19.1661135,72.8648382,PN,Goregaon,fast_food,fast_food,unknown,False,False,True,False,
node_1416522914,Domino's,19.220503,72.853142,PS,Borivali South,fast_food,fast_food,pizza,True,False,False,True,
node_1416523402,McDonald's,19.2209927,72.8523693,PS,Borivali South,fast_food,fast_food,burger,True,False,False,True,
node_4984096521,Simply Saraswat,19.2301647,72.84741,PS,Borivali South,restaurant,restaurant,south_indian,False,False,False,False,
node_8422041909,dwarka,19.2240617,72.8519597,PS,Borivali South,restaurant,restaurant,regional,False,False,False,False,Mo-Su 08:00-00:00
node_8430745746,Utsav,19.2236703,72.8457616,PS,Borivali South,fast_food,fast_food,indian,False,False,False,True,Mo-Su 10:00-22:00
node_9454549230,Lochlainn Cafe,19.2304479,72.8559778,PS,Borivali South,restaurant,restaurant,coffee_shop,False,False,False,False,Mo-Su 09:00-21:00
node_10170631379,Chotu's Kitchen,19.2436038,72.8516575,PS,Borivali South,restaurant,restaurant,unknown,False,False,False,False,
node_10170645869,Hotel Ashirwad,19.2447533,72.8521214,PS,Borivali South,restaurant,restaurant,unknown,False,False,False,False,
node_11654004610,Harbhole Kutchi Dabeli,19.2348325,72.8553465,PS,Borivali South,fast_food,fast_food,kutchi,False,False,False,False,Mo-Su 14:00-23:00
node_13518571468,Domino's,19.2275756,72.8580295,PS,Borivali South,fast_food,fast_food,pizza,True,False,False,True,
way_352927864,dinshas,19.2347014,72.8485954,PS,Borivali South,cafe,cafe,pizza,False,False,True,False,Mo-Sa 07:00-21:00
way_519343780,Majestic Bar and Restaurant,19.2443624,72.8508718,PS,Borivali South,bar,bar,unknown,False,False,False,False,
way_910328939,VEG TREAT ROYAL,19.2307387,72.8473522,PS,Borivali South,restaurant,restaurant,indian,False,False,False,False,
way_1141885659,Dwarka Restaurant,19.2236598,72.8522879,PS,Borivali South,restaurant,restaurant,indian,False,False,False,False,Mo-Su 09:00-21:00
node_7484275078,HOTEL KALASH,19.2546418,72.8644673,RC,Dahisar,restaurant,restaurant,indian,True,False,False,False,Mo-Su 09:00-23:00
node_9391471943,riga chinese,19.2446402,72.8501551,RC,Dahisar,cafe,cafe,sandwich,False,False,False,False,Mo-Su 09:00-21:00
node_9812153228,The Farm House,19.2499114,72.8479225,RC,Dahisar,restaurant,restaurant,unknown,False,False,False,False,
node_9812162293,Cafe Meter On,19.2497886,72.8490222,RC,Dahisar,restaurant,restaurant,pizza,False,False,False,False,
node_9812187793,Snack Shack,19.2490932,72.8482061,RC,Dahisar,restaurant,restaurant,unknown,False,False,False,False,
node_9853230911,Coffee Craft,19.2548572,72.8488818,RC,Dahisar,cafe,cafe,unknown,False,False,False,False,
node_10170645871,Lazeez Caterers,19.2448152,72.8518372,RC,Dahisar,restaurant,restaurant,biryani,False,False,False,False,
node_10170645872,Grab Some Momos,19.2448196,72.851815,RC,Dahisar,restaurant,restaurant,momo,False,False,False,False,
node_10230192535,cafe meter on,19.2498272,72.8490219,RC,Dahisar,restaurant,restaurant,pizza,False,False,False,False,
node_10608017294,cafe meter on,19.2497659,72.8490168,RC,Dahisar,cafe,cafe,pizza,False,False,False,False,
node_11481527990,banjara dhaba,19.2530772,72.8490148,RC,Dahisar,restaurant,restaurant,indian,False,False,False,False,
node_12214425836,Hot Buns,19.2448666,72.851611,RC,Dahisar,fast_food,fast_food,unknown,False,False,False,False,
node_12222193556,snack shack,19.2492029,72.8483417,RC,Dahisar,restaurant,restaurant,burger,False,False,False,False,Mo-Su 09:00-21:00
node_13286973122,fernades & co.,19.2479337,72.8512089,RC,Dahisar,restaurant,restaurant,pizza,False,False,False,False,24/7
node_13426728741,Hannahs cafe,19.2483938,72.8482989,RC,Dahisar,cafe,cafe,coffee_shop,False,False,False,False,Mo-Su 09:00-21:00
node_13801401427,Therapy,19.2456043,72.8519555,RC,Dahisar,bar,bar,unknown,False,False,False,False,
node_13801401430,Dominoes,19.2459336,72.8520208,RC,Dahisar,fast_food,fast_food,pizza,False,False,False,False,
node_13801401431,Downtown 29,19.2460412,72.852027,RC,Dahisar,restaurant,restaurant,unknown,False,False,False,False,
node_13801401432,Pop Tates,19.2461545,72.8519897,RC,Dahisar,restaurant,restaurant,unknown,False,False,False,False,
way_496953444,banjara dhaba,19.2530973,72.8489884,RC,Dahisar,restaurant,restaurant,unknown,False,False,False,False,
way_1121231490,Deepa Bar,19.2486055,72.8588843,RC,Dahisar,bar,bar,unknown,False,False,False,False,
node_1936886202,Aura Restaurant,19.23472,72.840801,RN,Borivali North,restaurant,restaurant,unknown,False,False,False,False,
node_9847434086,Starbucks,19.2411981,72.8445049,RN,Borivali North,cafe,cafe,coffee_shop,True,False,False,True,
way_352937727,Cream Lounge,19.2348242,72.8410924,RN,Borivali North,restaurant,restaurant,milkshake,False,False,False,False,Mo-Su 12:00-23:30
node_1416511446,Pizza Hut,19.2138976,72.8407797,RS,Kandivali,restaurant,restaurant,pizza,False,False,False,True,
node_2820428444,Jai Mata Di Tea Stall,19.2018265,72.8612465,RS,Kandivali,cafe,cafe,tea,False,False,False,False,
node_3773905704,Avenue Hotel,19.2072751,72.8660843,RS,Kandivali,restaurant,restaurant,unknown,False,False,False,False,
node_4871110562,Starbucks,19.2131152,72.8423408,RS,Kandivali,cafe,cafe,coffee_shop,True,False,False,True,Mo-Su 08:00-00:00
node_5126775554,Savor Family Resto Bar,19.2053215,72.8449593,RS,Kandivali,bar,bar,unknown,False,False,False,False,"Mo-Su 11:00-15:30,18:00-01-30"
node_6138363547,Bhagwati,19.2033244,72.8430989,RS,Kandivali,restaurant,restaurant,fast_food,True,True,False,False,
node_7379668871,Growels,19.2033245,72.8595169,RS,Kandivali,restaurant,restaurant,unknown,False,False,False,False,
node_7944486471,cafe ameyzing,19.198779,72.856936,RS,Kandivali,cafe,cafe,unknown,False,False,False,False,
node_7944486472,cafe ameyzing,19.1987777,72.8569466,RS,Kandivali,cafe,cafe,unknown,False,False,False,False,
node_8230447840,jinus corner,19.2054167,72.844414,RS,Kandivali,cafe,cafe,pizza,False,False,False,False,Mo-Su 09:00-21:00
node_8261012605,Modern sweets and farsan,19.2018813,72.8434242,RS,Kandivali,fast_food,fast_food,indian,False,False,False,True,Mo-Su 08:00-21:00
node_8263834093,navnat,19.1982849,72.8455469,RS,Kandivali,cafe,cafe,ice_cream,False,False,True,False,Mo-Su 09:00-21:00
node_9548786763,Cafe Mocha,19.2039366,72.8652148,RS,Kandivali,cafe,cafe,coffee_shop,False,False,True,False,Mo-Su 09:00-21:00
node_11613055039,bay leaf veg restaurant,19.208615,72.8643764,RS,Kandivali,restaurant,restaurant,indian,False,False,False,False,Mo-Su 10:00-22:00
node_11728344375,Achija veg restaurant Kandivali branch,19.2057243,72.8434457,RS,Kandivali,restaurant,restaurant,unknown,False,False,False,False,Mo-Su 10:00-24:00
node_12865038787,The Chocolate Heaven,19.2200169,72.8479993,RS,Kandivali,cafe,cafe,pizza,False,False,False,False,Mo-Su 08:00-00:00
node_12871240129,Kaffiene,19.2176421,72.8517071,RS,Kandivali,cafe,cafe,coffee_shop,False,False,True,False,Mo-Su 11:00-23:00
node_13304809922,Mudras,19.2056001,72.8428325,RS,Kandivali,restaurant,restaurant,regional,False,False,False,False,Mo-Su 08:00-24:00
